C X
- X
L X
S X
T X
M X
, X
, X
, X
r O
e O
s O
p O
e O
c O
t O
i O
v O
e O
l O
y O
, X
) X
, X
, X
, X
a O
n O
d O
, X
S X
G X
N X
S X
T X
R X
 
I X
m X
p X
r X
o X
v X
e X
d X
, X
p O
e O
r O
f O
o O
r O
m O
a O
n O
c O
e O
, X
o O
n O
, X
t O
h O
e O
, X
A X
T X
I X
S X
, X
T X
e X
s X
t X
, X
s O
e O
t O
, X
c X
o X
r X
r X
e X
s X
p X
o X
n X
d X
s X
, X
t O
o O
, X
i X
n X
c X
r X
e X
a X
s X
e X
d X
, X
g X
e X
n X
e X
r X
a X
l X
i X
z X
a X
t X
i X
o X
n X
, X
g X
a X
p X
s X
, X
, X
, X
i X
n X
d X
i X
c X
a X
t X
i X
n X
g X
, X
t O
h O
a O
t O
, X
t O
o O
, X
s O
o O
m O
e O
, X
e X
x X
t X
e X
n X
t X
, X
p X
a X
r X
s X
e X
r X
, X
i X
m X
p X
r X
o X
v X
e X
m X
e X
n X
t X
s X
, X
o O
n O
, X
A X
T X
I X
S X
, X
h O
a O
v O
e O
, X
c X
o X
m X
e X
, X
a O
t O
, X
t O
h O
e O
, X
e X
x X
p X
e X
n X
s X
e X
, X
o O
f O
, X
o X
u X
t X
- X
o X
f X
d X
o X
m X
a X
i X
n X
, X
g X
e X
n X
e X
r X
a X
l X
i X
z X
a X
t X
i X
o X
n X
 
W X
h X
e X
n X
, X
w O
e O
, X
c O
o O
n O
s O
i O
d O
e O
r O
, X
a O
l O
l O
, X
t O
h O
e O
, X
a X
b X
o X
v X
e X
, X
a X
s X
p X
e X
c X
t X
s X
, X
, X
, X
o O
u O
r O
, X
a O
p O
p O
r O
o O
a O
c O
h O
, X
( X
, X
e X
i X
t X
h X
e X
r X
, X
S X
i X
n X
g X
l X
e X
- X
t X
u X
r X
n X
, X
M X
a X
t X
c X
h X
i X
n X
g X
, X
o O
r O
, X
S X
e X
q X
2 X
S X
e X
q X
, X
) X
, X
h O
a O
s O
, X
t O
h O
e O
, X
h X
i X
g X
h X
e X
s X
t X
, X
g X
e X
o X
m X
e X
t X
r X
i X
c X
, X
m X
e X
a X
n X
i X
n X
g X
, X
( X
, X
G X
M X
, X
) X
, X
, X
, X
s X
h X
o X
w X
i X
n X
g X
, X
t O
h O
a O
t O
, X
w O
e O
, X
h O
a O
v O
e O
, X
a X
c X
h X
i X
e X
v X
e X
d X
, X
g X
o X
o X
d X
, X
b X
a X
l X
a X
n X
c X
e X
, X
o O
n O
, X
t X
r X
a X
n X
s X
f X
e X
r X
, X
s X
t X
r X
e X
n X
g X
t X
h X
, X
, X
, X
c X
o X
n X
- X
t X
e X
n X
t X
, X
p X
r X
e X
s X
e X
r X
v X
a X
t X
i X
o X
n X
, X
, X
, X
a O
s O
, X
w O
e O
l O
l O
, X
a O
s O
, X
l O
a O
n O
g O
u O
a O
g O
e O
, X
ﬂ X
u X
e X
n X
c X
y X
 
K X
, X
i O
n O
, X
t O
h O
e O
, X
I X
o X
I X
, X
m O
o O
d O
e O
l O
s O
, X
m X
e X
a X
n X
s X
, X
t O
h O
a O
t O
, X
t O
h O
e O
, X
p X
r X
e X
p X
r X
o X
c X
e X
s X
s X
e X
d X
, X
p X
r X
u X
n X
e X
d X
, X
t X
r X
e X
e X
s X
, X
i X
n X
c X
l X
u X
d X
e X
, X
t X
o X
k X
e X
n X
s X
, X
u X
p X
, X
t O
o O
, X
d X
i X
s X
t X
a X
n X
c X
e X
, X
K X
, X
a X
w X
a X
y X
, X
f O
r O
o O
m O
, X
t O
h O
e O
, X
d X
e X
p X
e X
n X
d X
e X
n X
c X
y X
, X
p X
a X
t X
h X
, X
i O
n O
, X
t O
h O
e O
, X
L X
C X
A X
, X
s X
u X
b X
t X
r X
e X
e X
 
W X
e X
, X
f X
o X
l X
l X
o X
w X
, X
t O
h O
e O
, X
d X
e X
f X
a X
u X
l X
t X
, X
p O
a O
r O
a O
m O
e O
t O
e O
r O
s O
, X
o O
f O
, X
N X
M X
T X
, X
o X
p X
t X
i X
m X
i X
z X
e X
r X
, X
( X
, X
K X
i X
n X
g X
m X
a X
, X
a O
n O
d O
, X
B X
a X
, X
, X
, X
2 X
0 X
1 X
4 X
, X
) X
, X
a O
n O
d O
, X
l O
e O
a O
r O
n O
i O
n O
g O
, X
r X
a X
t X
e X
, X
s X
c X
h X
e X
d X
u X
l X
e X
, X
i O
n O
, X
V X
a X
s X
w X
a X
n X
i X
, X
e O
t O
, X
a X
l X
 
I X
t X
, X
v X
a X
r X
i X
e X
s X
, X
t O
h O
e O
, X
r X
a X
t X
i X
o X
, X
o O
f O
, X
l X
a X
b X
e X
l X
e X
d X
, X
d O
a O
t O
a O
, X
, X
, X
a O
n O
d O
, X
k X
e X
e X
p X
s X
, X
t O
h O
e O
, X
r X
e X
s X
t X
, X
a O
s O
, X
u X
n X
l X
a X
b X
e X
l X
e X
d X
, X
d X
a X
t X
a X
 
T X
h X
e X
, X
s O
a O
m O
e O
, X
B X
i X
L X
S X
T X
M X
- X
C X
R X
F X
, X
i O
s O
, X
a O
l O
s O
o O
, X
u O
s O
e O
d O
, X
f O
o O
r O
, X
R X
a X
R X
e X
 
A X
d X
a X
m X
, X
: X
, X
S X
G X
N X
S X
, X
m O
o O
d O
e O
l O
, X
a O
s O
, X
i O
n O
, X
S X
e X
e X
, X
e O
t O
, X
a X
l X
 
L X
e X
t X
, X
a O
l O
l O
, X
r X
e X
f X
e X
r X
e X
n X
c X
e X
, X
n X
o X
d X
e X
s X
, X
f O
r O
o O
m O
, X
s X
o X
u X
r X
c X
e X
, X
z X
, X
b O
e O
, X
N X
( X
, X
z X
, X
) X
, X
r X
e X
f X
, X
, X
, X
, X
a O
n O
d O
, X
a O
l O
l O
, X
s O
y O
s O
t O
e O
m O
, X
p X
r X
e X
d X
i X
c X
t X
e X
d X
, X
n X
o X
d X
e X
s X
, X
f O
r O
o O
m O
, X
z X
, X
b O
e O
, X
N X
( X
, X
z X
, X
) X
, X
s X
y X
s X
, X
 
L X
T X
R X
, X
i O
s O
, X
a O
, X
v X
e X
r X
y X
, X
s X
t X
r X
o X
n X
g X
, X
b O
a O
s O
e O
l O
i O
n O
e O
, X
a O
s O
, X
i O
t O
, X
e X
x X
p X
l X
o X
i X
t X
s X
, X
a X
d X
d X
i X
t X
i X
o X
n X
a X
l X
, X
k O
n O
o O
w O
l O
e O
d O
g O
e O
, X
f O
r O
o O
m O
, X
l X
a X
r X
g X
e X
r X
, X
c X
o X
r X
p X
o X
r X
a X
, X
f O
o O
r O
, X
b O
o O
t O
h O
, X
t X
a X
s X
k X
s X
 
F X
o X
r X
, X
t O
h O
e O
, X
C X
h X
a X
r X
t X
, X
p X
a X
r X
s X
e X
r X
, X
, X
, X
w O
e O
, X
c O
o O
m O
p O
a O
r O
e O
, X
t O
h O
e O
, X
b X
a X
s X
e X
, X
n X
e X
u X
r X
a X
l X
, X
m O
o O
d O
e O
l O
, X
( X
, X
S X
e X
c X
, X
. X
, X
2 X
, X
a O
n O
d O
, X
3 X
, X
) X
, X
t O
o O
, X
a O
, X
m O
o O
d O
e O
l O
, X
t O
h O
a O
t O
, X
u O
s O
e O
s O
, X
a O
, X
p X
r X
e X
- X
t X
r X
a X
i X
n X
e X
d X
, X
B B-M
E I-M
R I-M
T I-M
, X
e X
n X
c X
o X
d X
e X
r X
, X
( X
, X
K X
i X
t X
a X
e X
v X
, X
e O
t O
, X
a X
l X
, X
. X
, X
, X
, X
2 X
0 X
1 X
9 X
, X
) X
, X
, X
, X
u O
s O
i O
n O
g O
, X
t O
h O
e O
, X
p X
u X
b X
l X
i X
c X
l X
y X
- X
r X
e X
l X
e X
a X
s X
e X
d X
, X
c X
o X
d X
e X
3 X
, X
t O
o O
, X
t O
r O
a O
i O
n O
, X
a O
n O
d O
, X
e O
v O
a O
l O
u O
a O
t O
e O
, X
b O
o O
t O
h O
, X
m X
o X
d X
e X
l X
s X
 
W X
e X
, X
b X
e X
l X
i X
e X
v X
e X
, X
t O
h O
e O
r O
e O
, X
i O
s O
, X
r X
o X
o X
m X
, X
f O
o O
r O
, X
f O
u O
r O
t O
h O
e O
r O
, X
i O
m O
p O
r O
o O
v O
e O
m O
e O
n O
t O
, X
u O
s O
i O
n O
g O
, X
o O
t O
h O
e O
r O
, X
m O
o O
r O
e O
, X
a X
d X
v X
a X
n X
c X
e X
d X
, X
f X
u X
s X
i X
o X
n X
, X
m O
e O
t O
h O
o O
d O
s O
, X
s O
u O
c O
h O
, X
a O
s O
, X
L X
S X
T X
M X
, X
( X
, X
Z X
a X
d X
e X
h X
, X
e O
t O
, X
a X
l X
, X
. X
, X
, X
, X
2 X
0 X
1 X
8 X
, X
) X
 
B X
u X
t X
, X
w O
e O
, X
d O
o O
, X
n O
o O
t O
, X
c O
o O
n O
s O
i O
d O
e O
r O
, X
B O
L O
E O
U O
, X
a O
n O
d O
, X
R X
O X
U X
G X
E X
, X
t O
h O
e O
, X
m O
o O
s O
t O
, X
i X
m X
p X
o X
r X
t X
a X
n X
t X
, X
m X
e X
t X
r X
i X
c X
s X
 
B X
o X
t X
h X
, X
L X
& X
M X
, X
a O
r O
e O
, X
t O
r O
a O
i O
n O
e O
d O
, X
v X
i X
a X
, X
a O
, X
g X
r X
i X
d X
, X
s X
e X
a X
r X
c X
h X
, X
o O
v O
e O
r O
, X
t O
h O
e O
, X
f O
o O
l O
l O
o O
w O
i O
n O
g O
, X
h X
y X
p X
e X
r X
p X
a X
r X
a X
m X
e X
t X
e X
r X
s X
, X
: X
, X
l O
e O
a O
r O
n O
i O
n O
g O
, X
r X
a X
t X
e X
, X
, X
, X
h X
i X
d X
d X
e X
n X
, X
d X
i X
m X
e X
n X
s X
i X
o X
n X
, X
, X
, X
b X
a X
t X
c X
h X
, X
s O
i O
z O
e O
, X
, X
, X
n O
u O
m O
b O
e O
r O
, X
o O
f O
, X
l X
a X
y X
e X
r X
s X
, X
, X
, X
a O
n O
d O
, X
L X
2 X
- X
p X
e X
n X
a X
l X
t X
y X
, X
( X
, X
a O
, X
. X
k X
, X
. X
a X
, X
. X
, X
w X
e X
i X
g X
h X
t X
, X
d X
e X
c X
a X
y X
, X
) X
, X
. X
 
W X
e X
, X
u O
s O
e O
, X
2 X
0 X
0 X
, X
h X
i X
d X
d X
e X
n X
, X
u X
n X
i X
t X
s X
, X
a O
n O
d O
, X
1 X
0 X
0 X
- X
d X
i X
m X
e X
n X
s X
i X
o X
n X
a X
l X
, X
w O
o O
r O
d O
, X
v X
e X
c X
t X
o X
r X
s X
, X
f O
o O
r O
, X
a O
l O
l O
, X
e X
n X
c X
o X
d X
e X
r X
s X
, X
a O
n O
d O
, X
d X
e X
c X
o X
d X
e X
r X
s X
, X
o O
f O
, X
S X
G X
N X
S X
A X
L X
, X
a O
n O
d O
, X
I X
A X
N X
, X
m X
o X
d X
e X
l X
s X
 
F X
o X
r X
, X
m X
a X
n X
y X
, X
l X
o X
w X
- X
r X
e X
s X
o X
u X
r X
c X
e X
, X
l X
a X
n X
g X
u X
a X
g X
e X
s X
, X
, X
, X
S X
Q X
u X
A X
D X
, X
( X
, X
v X
1 X
, X
. X
1 X
, X
) X
, X
p X
r X
o X
v X
i X
d X
e X
s X
, X
o O
n O
l O
y O
, X
a O
, X
f X
e X
w X
, X
h X
u X
n X
d X
r X
e X
d X
, X
i O
n O
s O
t O
a O
n O
c O
e O
s O
, X
w O
i O
t O
h O
, X
s X
k X
e X
w X
e X
d X
, X
e O
n O
t O
i O
t O
y O
, X
t X
y X
p X
e X
, X
d X
i X
s X
t X
r X
i X
b X
u X
t X
i X
o X
n X
s X
 
I X
t X
, X
a O
l O
s O
o O
, X
c X
a X
p X
t X
u X
r X
e X
s X
, X
t O
h O
e O
, X
i X
m X
p X
o X
r X
t X
a X
n X
c X
e X
, X
o O
f O
, X
t O
h O
e O
, X
o X
p X
p X
o X
r X
t X
u X
n X
i X
t X
y X
, X
f O
o O
r O
, X
t O
h O
i O
s O
, X
p X
o X
s X
i X
t X
i X
o X
n X
 
S X
u X
p X
p X
o X
s X
e X
d X
, X
t O
h O
e O
, X
d O
a O
t O
a O
, X
h O
a O
s O
, X
m X
a X
x X
i X
m X
a X
l X
, X
m X
, X
t X
u X
r X
n X
s X
, X
a O
n O
d O
, X
n X
, X
c X
a X
n X
d X
i X
d X
a X
t X
e X
s X
, X
, X
, X
t O
h O
e O
, X
t O
i O
m O
e O
, X
c X
o X
m X
p X
l X
e X
x X
i X
t X
y X
, X
o O
f O
, X
c X
r X
o X
s X
s X
- X
a X
t X
t X
e X
n X
t X
i X
o X
n X
, X
( X
, X
Z X
h X
o X
u X
, X
e O
t O
, X
a X
l X
, X
. X
, X
, X
, X
2 X
0 X
1 X
8 X
, X
) X
, X
, X
, X
O X
( X
, X
m X
n X
, X
) X
, X
, X
, X
i O
s O
, X
m O
u O
c O
h O
, X
h O
i O
g O
h O
e O
r O
, X
t O
h O
a O
n O
, X
t O
h O
a O
t O
, X
o O
f O
, X
t O
h O
e O
, X
C X
S X
D X
0 X
, X
m O
o O
d O
e O
l O
, X
, X
, X
O X
( X
, X
m X
+ X
n X
, X
) X
 
W X
e X
, X
e O
v O
a O
l O
u O
a O
t O
e O
, X
o O
n O
, X
t O
h O
r O
e O
e O
, X
t O
e O
s O
t O
, X
s O
e O
t O
s O
, X
w O
h O
i O
c O
h O
, X
h O
a O
v O
e O
, X
d X
o X
c X
u X
m X
e X
n X
t X
- X
l X
e X
v X
e X
l X
, X
c X
o X
n X
t X
e X
x X
t X
s X
, X
: X
, X
A X
A X
E X
C X
, X
( X
, X
N X
g X
, X
e O
t O
, X
a X
l X
, X
. X
, X
, X
, X
2 X
0 X
1 X
3 X
, X
) X
, X
a O
n O
d O
, X
W X
N X
1 X
8 X
, X
( X
, X
N X
g X
, X
e O
t O
, X
a X
l X
, X
. X
, X
, X
, X
2 X
0 X
1 X
4 X
, X
) X
, X
s X
h X
a X
r X
e X
d X
, X
t O
a O
s O
k O
, X
t O
e O
s O
t O
, X
s O
e O
t O
s O
, X
, X
, X
a O
n O
d O
, X
t X
w X
e X
e X
t X
- X
W X
i X
k X
i X
p X
e X
d X
i X
a X
, X
o O
r O
, X
E X
m X
e X
r X
g X
e X
n X
t X
, X
t O
e O
s O
t O
, X
s O
e O
t O
, X
( X
, X
Y X
a X
n X
n X
a X
k X
o X
u X
d X
a X
k X
i X
s X
, X
e O
t O
, X
a X
l X
, X
. X
, X
, X
, X
2 X
0 X
1 X
1 X
, X
) X
 
b X
i X
d X
i X
r X
e X
c X
t X
i X
o X
n X
a X
l X
, X
L X
S X
T X
M X
, X
m X
e X
a X
n X
s X
, X
u O
s O
i O
n O
g O
, X
a O
, X
l X
o X
g X
i X
c X
a X
l X
, X
f X
o X
r X
m X
, X
l O
a O
n O
g O
u O
a O
g O
e O
, X
m O
o O
d O
e O
l O
, X
f O
o O
r O
, X
v X
a X
l X
i X
d X
i X
t X
y X
, X
r X
e X
w X
a X
r X
d X
, X
, X
, X
w O
h O
i O
l O
e O
, X
“ X
g X
r X
a X
m X
m X
a X
r X
, X
c X
h X
e X
c X
k X
” X
, X
m X
e X
a X
n X
s X
, X
u O
s O
i O
n O
g O
, X
t O
h O
e O
, X
s X
u X
r X
f X
a X
c X
e X
, X
a O
n O
d O
, X
s X
e X
m X
a X
n X
t X
i X
c X
, X
c X
h X
e X
c X
k X
 
T X
e X
m X
p X
o X
r X
a X
l X
, X
R X
e X
f X
e X
r X
e X
n X
c X
i X
n X
g X
, X
i X
n X
f X
l X
u X
e X
n X
c X
e X
s X
, X
t O
h O
e O
, X
P X
P X
M X
I X
, X
m O
o O
d O
e O
l O
s O
, X
o O
n O
l O
y O
, X
b O
y O
, X
c X
r X
e X
a X
t X
i X
n X
g X
, X
m O
o O
r O
e O
, X
s X
t X
a X
b X
l X
e X
, X
c O
o O
n O
t O
e O
x O
t O
, X
v X
e X
c X
t X
o X
r X
s X
, X
. X
 
O X
n X
, X
t O
h O
e O
, X
o O
t O
h O
e O
r O
, X
h X
a X
n X
d X
, X
, X
, X
a O
, X
s X
m X
a X
l X
l X
, X
v X
o X
c X
a X
b X
u X
l X
a X
r X
y X
, X
r O
e O
s O
u O
l O
t O
s O
, X
i O
n O
, X
l X
e X
s X
s X
, X
m X
e X
a X
n X
i X
n X
g X
f X
u X
l X
, X
s X
u X
b X
w X
o X
r X
d X
s X
, X
a O
n O
d O
, X
l X
o X
n X
g X
e X
r X
, X
i O
n O
p O
u O
t O
, X
s X
e X
q X
u X
e X
n X
c X
e X
, X
l X
e X
n X
g X
t X
h X
s X
, X
d O
u O
e O
, X
t O
o O
, X
o X
v X
e X
r X
s X
e X
g X
m X
e X
n X
t X
a X
t X
i X
o X
n X
 
u X
n X
c X
s X
p X
e X
c X
, X
( X
, X
W X
u X
, X
e O
t O
, X
a X
l X
, X
. X
, X
, X
, X
2 X
0 X
1 X
7 X
, X
) X
, X
: X
, X
t O
h O
e O
, X
m O
o O
d O
e O
l O
, X
l X
e X
t X
s X
, X
e O
a O
c O
h O
, X
u X
t X
t X
e X
r X
a X
n X
c X
e X
, X
i O
n O
, X
a O
, X
c O
o O
n O
t O
e O
x O
t O
, X
i X
n X
t X
e X
r X
a X
c X
t X
, X
w O
i O
t O
h O
, X
a O
, X
r X
e X
s X
p X
o X
n X
s X
e X
, X
c X
a X
n X
d X
i X
d X
a X
t X
e X
, X
a O
t O
, X
t O
h O
e O
, X
b X
e X
g X
i X
n X
n X
i X
n X
g X
, X
, X
, X
a O
n O
d O
, X
t O
h O
e O
n O
, X
t X
r X
a X
n X
s X
f X
o X
r X
m X
s X
, X
i X
n X
t X
e X
r X
a X
c X
t X
i X
o X
n X
, X
m X
a X
t X
r X
i X
c X
e X
s X
, X
i O
n O
t O
o O
, X
a O
, X
m X
a X
t X
c X
h X
i X
n X
g X
, X
v X
e X
c X
t X
o X
r X
, X
w O
i O
t O
h O
, X
N X
M X
T X
 
U X
n X
i X
f X
o X
r X
m X
, X
e X
n X
s X
e X
m X
b X
l X
i X
n X
g X
, X
g X
e X
n X
e X
r X
a X
l X
l X
y X
, X
u X
n X
d X
e X
r X
p X
e X
r X
f X
o X
r X
m X
s X
, X
t O
h O
e O
, X
o X
r X
a X
c X
l X
e X
, X
, X
, X
w O
h O
i O
l O
e O
, X
B X
I X
+ X
I X
S X
, X
o O
u O
t O
p O
e O
r O
f O
o O
r O
m O
s O
, X
t O
h O
e O
, X
o X
r X
a X
c X
l X
e X
 
W X
e X
, X
s O
h O
o O
w O
, X
t O
h O
e O
, X
e X
m X
a X
i X
l X
, X
b X
o X
d X
y X
, X
a X
l X
o X
n X
g X
, X
w O
i O
t O
h O
, X
d O
i O
f O
f O
e O
r O
e O
n O
t O
, X
s O
y O
s O
t O
e O
m O
, X
o X
u X
t X
p X
u X
t X
s X
, X
a O
s O
, X
p X
o X
t X
e X
n X
t X
i X
a X
l X
, X
s X
u X
b X
j X
e X
c X
t X
s X
, X
( X
, X
t O
h O
e O
, X
m O
o O
d O
e O
l O
s O
, X
a O
r O
e O
, X
a X
n X
o X
n X
y X
m X
o X
u X
s X
, X
) X
 
I X
n X
, X
t O
h O
e O
, X
t O
r O
a O
i O
n O
i O
n O
g O
, X
s O
e O
t O
, X
a O
n O
d O
, X
t O
h O
e O
, X
v O
a O
l O
i O
d O
a O
t O
i O
o O
n O
, X
s O
e O
t O
, X
, X
, X
t O
h O
e O
, X
l X
a X
s X
t X
, X
t X
u X
r X
n X
, X
o O
f O
, X
e O
a O
c O
h O
, X
c X
o X
n X
v X
e X
r X
s X
a X
t X
i X
o X
n X
, X
i O
s O
, X
t X
a X
k X
e X
n X
, X
a O
s O
, X
a O
, X
p X
o X
s X
i X
t X
i X
v X
e X
, X
r X
e X
s X
p X
o X
n X
s X
e X
, X
a O
n O
d O
, X
a O
, X
n X
e X
g X
a X
t X
i X
v X
e X
, X
r X
e X
s X
p X
o X
n X
s X
e X
, X
i O
s O
, X
r O
a O
n O
d O
o O
m O
l O
y O
, X
s X
a X
m X
p X
l X
e X
d X
 
B X
y X
, X
d X
i X
r X
e X
c X
t X
l X
y X
, X
e X
v X
a X
l X
u X
a X
t X
i X
n X
g X
, X
t O
h O
e O
, X
p X
a X
r X
s X
e X
r X
’ X
s X
, X
p O
e O
r O
f O
o O
r O
m O
a O
n O
c O
e O
, X
i O
n O
, X
t O
e O
r O
m O
s O
, X
o O
f O
, X
p X
r X
e X
d X
i X
c X
a X
t X
e X
, X
a X
r X
g X
u X
m X
e X
n X
t X
, X
r X
e X
l X
a X
t X
i X
o X
n X
s X
, X
( X
, X
S X
u X
s X
e X
t X
, X
c X
o X
l X
u X
m X
n X
s X
, X
) X
, X
, X
, X
w O
e O
, X
o O
b O
s O
e O
r O
v O
e O
, X
t O
h O
a O
t O
, X
i O
t O
, X
a X
c X
t X
u X
a X
l X
l X
y X
, X
r X
e X
c X
o X
v X
e X
r X
s X
, X
t O
h O
e O
, X
m O
o O
s O
t O
, X
o O
f O
, X
t O
h O
e O
, X
d X
e X
p X
e X
n X
d X
e X
n X
c X
i X
e X
s X
, X
, X
, X
w O
i O
t O
h O
, X
t O
h O
e O
, X
ﬁ X
n X
e X
- X
t X
u X
n X
e X
d X
, X
d X
e X
p X
c X
c X
g X
, X
a X
c X
h X
i X
e X
v X
i X
n X
g X
, X
a O
s O
, X
h O
i O
g O
h O
, X
a O
s O
, X
9 X
5 X
, X
. X
6 X
3 X
% X
, X
u X
n X
l X
a X
b X
e X
l X
e X
d X
, X
F O
1 O
, X
s X
c X
o X
r X
e X
 
N X
T X
S X
, X
: X
, X
W X
e X
, X
r X
a X
n X
, X
t O
h O
e O
, X
s O
e O
n O
t O
e O
n O
c O
e O
s O
, X
t X
h X
r X
o X
u X
g X
h X
, X
t O
h O
e O
, X
N X
T X
S X
, X
s O
y O
s O
t O
e O
m O
, X
u O
s O
i O
n O
g O
, X
t O
h O
e O
, X
c X
o X
n X
ﬁ X
g X
u X
r X
a X
t X
i X
o X
n X
, X
d O
e O
s O
c O
r O
i O
b O
e O
d O
, X
i O
n O
, X
S X
e X
c X
t X
i X
o X
n X
, X
4 X
 
w X
e X
, X
u O
s O
e O
, X
t O
h O
e O
, X
v X
e X
r X
s X
i X
o X
n X
, X
o O
f O
, X
t O
h O
e O
, X
D X
E X
C X
N X
N X
, X
p X
a X
r X
s X
e X
r X
, X
w O
i O
t O
h O
o O
u O
t O
, X
s X
e X
l X
f X
- X
t X
r X
a X
i X
n X
i X
n X
g X
, X
o O
n O
, X
u X
n X
l X
a X
b X
e X
l X
e X
d X
, X
d O
a O
t O
a O
, X
, X
, X
a O
n O
d O
, X
u O
s O
e O
, X
t O
h O
e O
, X
B X
I X
, X
p X
a X
r X
s X
e X
r X
, X
w O
i O
t O
h O
o O
u O
t O
, X
e X
x X
t X
e X
r X
n X
a X
l X
, X
p X
r X
e X
- X
t X
r X
a X
i X
n X
e X
d X
, X
w O
o O
r O
d O
, X
e X
m X
b X
e X
d X
d X
i X
n X
g X
s X
 
F X
i X
g X
u X
r X
e X
, X
6 X
, X
d X
i X
s X
p X
l X
a X
y X
s X
, X
d X
( X
, X
T X
, X
, X
) X
, X
i O
n O
, X
c O
o O
m O
p O
a O
r O
i O
s O
o O
n O
, X
t O
o O
, X
e X
( X
, X
T X
, X
, X
) X
, X
f O
o O
r O
, X
e O
a O
c O
h O
, X
i X
n X
d X
i X
v X
i X
d X
u X
a X
l X
, X
t O
e O
x O
t O
, X
a O
n O
d O
, X
s X
t X
r X
a X
t X
e X
g X
y X
 
W X
e X
, X
s O
e O
e O
, X
t O
h O
a O
t O
, X
t O
h O
e O
, X
e X
x X
p X
l X
a X
n X
a X
t X
o X
r X
y X
, X
p X
o X
w X
e X
r X
, X
o O
f O
, X
p X
o X
i X
n X
t X
e X
r X
- X
g X
e X
n X
e X
r X
a X
t X
o X
r X
, X
n X
e X
t X
w X
o X
r X
k X
, X
v X
a X
r X
i X
a X
b X
l X
e X
s X
, X
i O
s O
, X
l X
o X
s X
t X
, X
a O
f O
t O
e O
r O
, X
w O
e O
, X
a X
d X
d X
i X
t X
i X
o X
n X
a X
l X
l X
y X
, X
i X
n X
c X
l X
u X
d X
e X
, X
M X
M X
I X
, X
i O
n O
, X
a O
, X
r X
e X
g X
r X
e X
s X
s X
i X
o X
n X
, X
: X
, X
a O
l O
l O
, X
t O
h O
r O
e O
e O
, X
p X
o X
i X
n X
t X
e X
r X
- X
g X
e X
n X
e X
r X
a X
t X
o X
r X
, X
n X
e X
t X
w X
o X
r X
k X
, X
v X
a X
r X
i X
a X
b X
l X
e X
s X
, X
a O
r O
e O
, X
n O
o O
t O
, X
s X
i X
g X
n X
i X
f X
i X
c X
a X
n X
t X
 
C X
B X
O X
W X
, X
a O
n O
d O
, X
L X
F X
2 X
Q X
, X
g X
e X
n X
e X
r X
a X
t X
e X
, X
r X
e X
s X
p X
o X
n X
s X
e X
s X
, X
u O
s O
i O
n O
g O
, X
c O
o O
n O
t O
e O
x O
t O
, X
u X
t X
t X
e X
r X
a X
n X
c X
e X
s X
, X
a O
n O
d O
, X
a O
, X
g O
i O
v O
e O
n O
, X
d X
o X
c X
u X
m X
e X
n X
t X
 
A X
l X
t X
h X
o X
u X
g X
h X
, X
a O
l O
l O
, X
g X
e X
n X
e X
r X
a X
t X
o X
r X
s X
, X
s X
h X
a X
r X
e X
, X
a O
, X
c X
o X
m X
m X
o X
n X
, X
i X
n X
t X
e X
r X
f X
a X
c X
e X
, X
, X
, X
t O
h O
e O
i O
r O
, X
i X
m X
p X
l X
e X
m X
e X
n X
t X
a X
t X
i X
o X
n X
, X
v X
a X
r X
i X
e X
s X
, X
a X
c X
r X
o X
s X
s X
, X
t X
a X
s X
k X
s X
 
F X
r X
o X
m X
, X
t O
h O
e O
, X
s X
h X
a X
p X
e X
, X
o O
f O
, X
C X
S X
D X
0 X
, X
, X
, X
w O
e O
, X
c O
a O
n O
, X
c X
o X
n X
c X
l X
u X
d X
e X
, X
c X
e X
r X
t X
a X
i X
n X
, X
a X
l X
i X
g X
n X
m X
e X
n X
t X
s X
, X
b O
e O
t O
w O
e O
e O
n O
, X
t O
h O
e O
, X
s X
t X
r X
i X
n X
g X
s X
, X
a O
n O
d O
, X
g X
r X
a X
p X
h X
s X
, X
g X
e X
n X
e X
r X
a X
t X
e X
d X
, X
b O
y O
, X
t O
h O
e O
s O
e O
, X
c X
o X
n X
t X
e X
x X
t X
s X
, X
a O
n O
d O
, X
e X
s X
t X
a X
b X
l X
i X
s X
h X
, X
b X
o X
u X
n X
d X
s X
, X
o O
n O
, X
t O
h O
e O
, X
n O
u O
m O
b O
e O
r O
, X
o O
f O
, X
x X
- X
a X
n X
d X
, X
y X
- X
e X
d X
g X
e X
s X
, X
g X
e X
n X
e X
r X
a X
t X
e X
d X
, X
b O
y O
, X
t O
h O
e O
, X
l X
o X
w X
e X
r X
, X
p X
a X
r X
t X
, X
o O
f O
, X
a O
, X
s X
e X
p X
a X
r X
a X
t X
e X
d X
, X
d X
e X
r X
i X
v X
a X
t X
i X
o X
n X
 
O X
u X
r X
, X
S X
M X
T X
, X
i X
m X
p X
l X
e X
m X
e X
n X
t X
a X
t X
i X
o X
n X
, X
i O
s O
, X
b O
a O
s O
e O
d O
, X
o O
n O
, X
M X
o X
s X
e X
s X
1 X
0 X
, X
, X
, X
, X
a O
n O
d O
, X
w O
e O
, X
u O
s O
e O
, X
t O
h O
e O
, X
K X
e X
n X
L X
M X
, X
( X
, X
H X
e X
a X
ﬁ X
e X
l X
d X
, X
e O
t O
, X
a X
l X
, X
. X
, X
, X
, X
2 X
0 X
1 X
3 X
, X
) X
, X
t X
o X
o X
l X
